DateTime Local,12HrSnow_mm,12HrWater_mm
3/5/09 16:00,38.1,2.032
3/6/09 4:00,0,0
3/6/09 16:00,50.8,2.54
3/7/09 4:00,12.7,0.762
3/7/09 16:00,0,0
3/8/09 4:00,0,0
3/8/09 16:00,0,0
3/9/09 4:00,0,0
3/9/09 16:00,304.8,15.494
3/10/09 4:00,254,14.986
3/10/09 16:00,25.4,1.524
3/11/09 4:00,0,0
3/11/09 16:00,0,0
3/12/09 4:00,0,0
3/12/09 16:00,0,0
3/13/09 4:00,0,0
3/13/09 16:00,0,0
3/14/09 4:00,0,0
3/14/09 16:00,0,0
3/15/09 4:00,0,0
3/15/09 16:00,0,0
3/16/09 4:00,0,0
3/16/09 16:00,0,0
3/17/09 4:00,0,0
3/17/09 16:00,0,0
3/18/09 4:00,0,0
3/18/09 16:00,0,0
3/19/09 4:00,0,0
3/19/09 16:00,0,0
3/20/09 4:00,0,0
3/20/09 16:00,0,0
3/21/09 4:00,0,0
3/21/09 16:00,0,0
3/22/09 4:00,0,0
3/22/09 16:00,12.7,1.27
3/23/09 4:00,228.6,21.082
3/23/09 16:00,330.2,19.558
3/24/09 4:00,127,7.874
3/24/09 16:00,0,0
3/25/09 4:00,228.6,16.002
3/25/09 16:00,266.7,20.32
3/26/09 4:00,228.6,24.892
3/26/09 16:00,279.4,17.018
3/27/09 4:00,0,0
3/27/09 16:00,0,0
3/28/09 4:00,0,0
3/28/09 16:00,0,0
3/29/09 4:00,0,0
3/29/09 16:00,165.1,11.43
3/30/09 4:00,381,20.32
3/30/09 16:00,254,11.43
3/31/09 4:00,0,0
3/31/09 16:00,38.1,2.032
4/1/09 4:00,127,11.684
4/1/09 16:00,355.6,16.764
4/2/09 4:00,0,0
4/2/09 16:00,25.4,1.524
4/3/09 4:00,279.4,24.13
4/3/09 16:00,228.6,14.986
4/4/09 4:00,304.8,12.446
4/4/09 16:00,431.8,18.796
4/5/09 4:00,25.4,1.524
4/5/09 16:00,0,0
4/6/09 4:00,0,0
4/6/09 16:00,0,0
4/7/09 4:00,0,0
4/7/09 16:00,0,0
4/8/09 4:00,0,0
4/8/09 16:00,12.7,1.524
4/9/09 4:00,203.2,20.574
4/9/09 16:00,139.7,14.986
4/10/09 4:00,0,0
4/10/09 16:00,0,0
4/11/09 4:00,25.4,2.032
4/11/09 16:00,88.9,9.398
4/12/09 4:00,76.2,10.16
4/12/09 16:00,0,0
4/13/09 4:00,0,0
4/13/09 16:00,0,0
4/14/09 4:00,25.4,2.032
4/14/09 16:00,279.4,27.432
4/15/09 4:00,292.1,35.052
4/15/09 16:00,254,24.13
4/16/09 4:00,101.6,7.112
4/16/09 16:00,50.8,3.556
4/17/09 4:00,0,0
4/17/09 16:00,0,0
4/18/09 4:00,0,0.254
4/18/09 16:00,0,0
4/19/09 4:00,0,0
4/19/09 16:00,0,0
4/20/09 4:00,0,0
4/20/09 16:00,0,0
4/21/09 4:00,0,0
4/21/09 16:00,0,0
4/22/09 4:00,0,0
4/22/09 16:00,0,0
4/23/09 4:00,0,0
4/23/09 16:00,0,0
4/24/09 4:00,0,0
4/24/09 16:00,0,0
4/25/09 4:00,139.7,14.732
4/25/09 16:00,139.7,12.954
4/26/09 4:00,38.1,3.556
4/26/09 16:00,152.4,11.684
10/2/09 4:00,0,0
10/2/09 16:00,177.8,17.78
10/3/09 4:00,177.8,17.78
10/3/09 16:00,0,0
10/4/09 4:00,0,0
10/4/09 16:00,0,0
10/5/09 4:00,0,0
10/5/09 16:00,0,0
10/6/09 4:00,0,0
10/6/09 16:00,101.6,10.16
10/7/09 4:00,101.6,10.16
10/7/09 16:00,0,0
10/8/09 4:00,0,0
10/8/09 16:00,0,0
10/9/09 4:00,0,0
10/9/09 16:00,0,0
10/10/09 4:00,0,0
10/10/09 16:00,0,0
10/11/09 4:00,0,0
10/11/09 16:00,25.4,2.54
10/12/09 4:00,0,0
10/12/09 16:00,25.4,2.54
10/13/09 4:00,0,0
10/13/09 16:00,0,16.51
10/14/09 4:00,0,0
10/14/09 16:00,0,17.272
10/15/09 4:00,0,0
10/15/09 16:00,0,3.302
10/16/09 4:00,0,0
10/16/09 16:00,0,0
10/17/09 4:00,0,0
10/17/09 16:00,0,0
10/18/09 4:00,0,0
10/18/09 16:00,0,0
10/19/09 4:00,0,0
10/19/09 16:00,0,0
10/20/09 4:00,0,0
10/20/09 16:00,0,0
10/21/09 4:00,0,0
10/21/09 16:00,0,0
10/22/09 4:00,0,0
10/22/09 16:00,0,0
10/23/09 4:00,0,0
10/23/09 16:00,0,0
10/24/09 4:00,0,0
10/24/09 16:00,0,0
10/25/09 4:00,0,0
10/25/09 16:00,0,0
10/26/09 4:00,0,0
10/26/09 16:00,0,0
10/27/09 4:00,0,0
10/27/09 16:00,254,13.97
10/28/09 4:00,101.6,4.064
10/28/09 16:00,50.8,2.032
10/29/09 4:00,50.8,1.016
10/29/09 16:00,0,0
10/30/09 4:00,0,0
10/30/09 16:00,0,0
10/31/09 4:00,0,0
10/31/09 16:00,0,0
11/1/09 4:00,0,0
11/1/09 16:00,0,0
11/2/09 4:00,0,0
11/2/09 16:00,0,0
11/3/09 4:00,0,0
11/3/09 16:00,0,0
11/4/09 4:00,0,0
11/4/09 16:00,0,0
11/5/09 4:00,0,0
11/5/09 16:00,0,0
11/6/09 4:00,0,0
11/6/09 16:00,0,0
11/7/09 4:00,0,0
11/7/09 16:00,0,0
11/8/09 4:00,0,0
11/8/09 16:00,0,0
11/9/09 4:00,0,0
11/9/09 16:00,0,0
11/10/09 4:00,0,0
11/10/09 16:00,0,0
11/11/09 4:00,0,0
11/11/09 16:00,0,0
11/12/09 4:00,0,0
11/12/09 16:00,12.7,0.508
11/13/09 4:00,101.6,8.89
11/13/09 16:00,0,0
11/14/09 4:00,0,0
11/14/09 16:00,152.4,8.636
11/15/09 4:00,12.7,0.508
11/15/09 16:00,0,0
11/16/09 4:00,0,0
11/16/09 16:00,0,0
11/17/09 4:00,0,0
11/17/09 16:00,0,0
11/18/09 4:00,0,0
11/18/09 16:00,0,0
11/19/09 4:00,0,0
11/19/09 16:00,0,0
11/20/09 4:00,0,0
11/20/09 16:00,0,0
11/21/09 4:00,0,0
11/21/09 16:00,0,0
11/22/09 4:00,0,0
11/22/09 16:00,0,0.762
11/23/09 4:00,228.6,13.97
11/23/09 16:00,25.4,1.016
11/24/09 4:00,0,0
11/24/09 16:00,0,0
11/25/09 4:00,0,0
11/25/09 16:00,0,0
11/26/09 4:00,0,0
11/26/09 16:00,0,0
11/27/09 4:00,0,0
11/27/09 16:00,0,0
11/28/09 4:00,0,0
11/28/09 16:00,0,0
11/29/09 4:00,0,0
11/29/09 16:00,0,0
11/30/09 4:00,0,0
11/30/09 16:00,0,0
12/1/09 4:00,0,0
12/1/09 16:00,0,0
12/2/09 4:00,0,0
12/2/09 16:00,0,0
12/3/09 4:00,0,0
12/3/09 16:00,0,0
12/4/09 4:00,0,0
12/4/09 16:00,0,0
12/5/09 4:00,0,0
12/5/09 16:00,25.4,1.27
12/6/09 4:00,0,0
12/6/09 16:00,0,0.508
12/7/09 4:00,38.1,3.048
12/7/09 16:00,25.4,1.778
12/8/09 4:00,76.2,4.318
12/8/09 16:00,25.4,1.27
12/9/09 4:00,0,0
12/9/09 16:00,0,0
12/10/09 4:00,0,0
12/10/09 16:00,0,0
12/11/09 4:00,0,0
12/11/09 16:00,0,0
12/12/09 4:00,76.2,4.572
12/12/09 16:00,114.3,6.604
12/13/09 4:00,304.8,29.21
12/13/09 16:00,508,47.498
12/14/09 4:00,63.5,6.604
12/14/09 16:00,63.5,3.556
12/15/09 4:00,0,0
12/15/09 16:00,0,0
12/16/09 4:00,0,0
12/16/09 16:00,12.7,1.524
12/17/09 4:00,0,0.508
12/17/09 16:00,0,0
12/18/09 4:00,0,0
12/18/09 16:00,0,0
12/19/09 4:00,0,0
12/19/09 16:00,0,0
12/20/09 4:00,0,0
12/20/09 16:00,0,0
12/21/09 4:00,0,0
12/21/09 16:00,0,0
12/22/09 4:00,0,0
12/22/09 16:00,127,6.35
12/23/09 4:00,25.4,2.54
12/23/09 16:00,12.7,0.508
12/24/09 4:00,12.7,0.508
12/24/09 16:00,0,0
12/25/09 4:00,0,0
12/25/09 16:00,0,0
12/26/09 4:00,0,0
12/26/09 16:00,0,0
12/27/09 4:00,0,0
12/27/09 16:00,0,0
12/28/09 4:00,0,0
12/28/09 16:00,0,0
12/29/09 4:00,0,0
12/29/09 16:00,25.4,1.778
12/30/09 4:00,25.4,1.016
12/30/09 16:00,304.8,14.224
12/31/09 4:00,177.8,7.62
12/31/09 16:00,0,0
1/1/10 4:00,12.7,2.032
1/1/10 16:00,25.4,4.064
1/2/10 4:00,0,0
1/2/10 16:00,50.8,6.096
1/3/10 4:00,0,0
1/3/10 16:00,0,0
1/4/10 4:00,0,0
1/4/10 16:00,0,0
1/5/10 4:00,0,0
1/5/10 16:00,0,0
1/6/10 4:00,0,0
1/6/10 16:00,101.6,19.812
1/7/10 4:00,25.4,2.794
1/7/10 16:00,0,0
1/8/10 4:00,0,0
1/8/10 16:00,0,0
1/9/10 4:00,0,0
1/9/10 16:00,12.7,1.27
1/10/10 4:00,0,0
1/10/10 16:00,0,0
1/11/10 4:00,0,0
1/11/10 16:00,0,0
1/12/10 4:00,0,0
1/12/10 16:00,0,0
1/13/10 4:00,0,0
1/13/10 16:00,0,0
1/14/10 4:00,0,0.254
1/14/10 16:00,12.7,1.016
1/15/10 4:00,0,0
1/15/10 16:00,0,0
1/16/10 4:00,0,0
1/16/10 16:00,0,0
1/17/10 4:00,0,0
1/17/10 16:00,0,0
1/18/10 4:00,0,0
1/18/10 16:00,76.2,4.572
1/19/10 4:00,152.4,12.954
1/19/10 16:00,190.5,13.716
1/20/10 4:00,50.8,2.54
1/20/10 16:00,50.8,2.54
1/21/10 4:00,152.4,7.62
1/21/10 16:00,203.2,13.97
1/22/10 4:00,101.6,12.192
1/22/10 16:00,177.8,19.558
1/23/10 4:00,279.4,19.304
1/23/10 16:00,114.3,5.08
1/24/10 4:00,330.2,17.526
1/24/10 16:00,203.2,7.62
1/25/10 4:00,0,0
1/25/10 16:00,0,0
1/26/10 4:00,0,0
1/26/10 16:00,114.3,9.144
1/27/10 4:00,0,0
1/27/10 16:00,25.4,2.286
1/28/10 4:00,76.2,3.556
1/28/10 16:00,0,0
1/29/10 4:00,0,0
1/29/10 16:00,0,0
1/30/10 4:00,0,0
1/30/10 16:00,0,0
1/31/10 4:00,101.6,7.62
1/31/10 16:00,101.6,5.588
2/1/10 4:00,101.6,6.096
2/1/10 16:00,0,0
2/2/10 4:00,0,0
2/2/10 16:00,0,0
2/3/10 4:00,0,0
2/3/10 16:00,0,0
2/4/10 4:00,50.8,2.54
2/4/10 16:00,0,0
2/5/10 4:00,0,0
2/5/10 16:00,25.4,1.27
2/6/10 4:00,50.8,5.334
2/6/10 16:00,25.4,1.524
2/7/10 4:00,0,0
2/7/10 16:00,0,0.254
2/8/10 4:00,0,0
2/8/10 16:00,0,0
2/9/10 4:00,0,0
2/9/10 16:00,0,0
2/10/10 4:00,0,0
2/10/10 16:00,0,0
2/11/10 4:00,0,0
2/11/10 16:00,177.8,10.414
2/12/10 4:00,0,0
2/12/10 16:00,63.5,6.35
2/13/10 4:00,0,0
2/13/10 16:00,203.2,15.748
2/14/10 4:00,63.5,7.62
2/14/10 16:00,0,0
2/15/10 4:00,0,0
2/15/10 16:00,88.9,10.16
2/16/10 4:00,63.5,8.89
2/16/10 16:00,0,0
2/17/10 4:00,0,0
2/17/10 16:00,0,0
2/18/10 4:00,0,0
2/18/10 16:00,76.2,5.08
2/19/10 4:00,0,0
2/19/10 16:00,63.5,2.794
2/20/10 4:00,25.4,1.27
2/20/10 16:00,38.1,2.286
2/21/10 4:00,38.1,2.286
2/21/10 16:00,63.5,2.032
2/22/10 4:00,38.1,1.27
2/22/10 16:00,0,0.254
2/23/10 4:00,0,0
2/23/10 16:00,0,0
2/24/10 4:00,0,0
2/24/10 16:00,76.2,6.35
2/25/10 4:00,177.8,16.256
2/25/10 16:00,177.8,13.97
2/26/10 4:00,25.4,2.286
2/26/10 16:00,0,0
2/27/10 4:00,0,0
2/27/10 16:00,0,0
2/28/10 4:00,0,0
2/28/10 16:00,12.7,1.27
3/1/10 4:00,0,0
3/1/10 16:00,0,0
3/2/10 4:00,0,0
3/2/10 16:00,0,0
3/3/10 4:00,25.4,1.27
3/3/10 16:00,38.1,2.54
3/4/10 4:00,0,0
3/4/10 16:00,88.9,6.096
3/5/10 4:00,304.8,17.78
3/5/10 16:00,177.8,18.542
3/6/10 4:00,0,0
3/6/10 16:00,0,0
3/7/10 4:00,0,0
3/7/10 16:00,63.5,5.588
3/8/10 4:00,0,0
3/8/10 16:00,0,0.254
3/9/10 4:00,0,0.508
3/9/10 16:00,76.2,5.08
3/10/10 4:00,127,9.652
3/10/10 16:00,12.7,0.254
3/11/10 4:00,76.2,2.286
3/11/10 16:00,0,0
3/12/10 4:00,0,0
3/12/10 16:00,0,0
3/13/10 4:00,0,0
3/13/10 16:00,152.4,8.636
3/14/10 4:00,127,8.636
3/14/10 16:00,25.4,1.524
3/15/10 4:00,0,0
3/15/10 16:00,0,0
3/16/10 4:00,0,0
3/16/10 16:00,0,0
3/17/10 4:00,0,0
3/17/10 16:00,0,0
3/18/10 4:00,0,0
3/18/10 16:00,0,0
3/19/10 4:00,25.4,1.778
3/19/10 16:00,38.1,1.778
3/20/10 4:00,25.4,1.778
3/20/10 16:00,0,0
3/21/10 4:00,0,0
3/21/10 16:00,0,0
3/22/10 4:00,0,0
3/22/10 16:00,0,0
3/23/10 4:00,101.6,7.112
3/23/10 16:00,76.2,4.064
3/24/10 4:00,0,0.254
3/24/10 16:00,0,0
3/25/10 4:00,0,0
3/25/10 16:00,25.4,1.016
3/26/10 4:00,12.7,0.762
3/26/10 16:00,317.5,21.336
3/27/10 4:00,0,0.254
3/27/10 16:00,0,0
3/28/10 4:00,0,0
3/28/10 16:00,0,0
3/29/10 4:00,0,0
3/29/10 16:00,0,0
3/30/10 4:00,0,0
3/30/10 16:00,0,0
3/31/10 4:00,25.4,2.54
3/31/10 16:00,165.1,20.066
4/1/10 4:00,152.4,16.256
4/1/10 16:00,330.2,13.97
4/2/10 4:00,127,7.366
4/2/10 16:00,101.6,4.826
4/3/10 4:00,50.8,5.842
4/3/10 16:00,114.3,10.16
4/4/10 4:00,203.2,10.414
4/4/10 16:00,25.4,1.27
4/5/10 4:00,76.2,9.398
4/5/10 16:00,152.4,23.368
4/6/10 4:00,508,36.83
4/6/10 16:00,457.2,30.734
4/7/10 4:00,76.2,5.08
4/7/10 16:00,0,0
4/8/10 4:00,0,0
4/8/10 16:00,0,0
4/9/10 4:00,0,0
4/9/10 16:00,0,0.254
4/10/10 4:00,0,0
4/10/10 16:00,0,0
4/11/10 4:00,0,0
4/11/10 16:00,0,0
4/12/10 4:00,0,0
4/12/10 16:00,0,0
4/13/10 4:00,177.8,13.208
4/13/10 16:00,203.2,13.208
4/14/10 4:00,0,0.254
4/14/10 16:00,0,0
4/15/10 4:00,0,0
4/15/10 16:00,0,0
4/16/10 4:00,0,0
4/16/10 16:00,0,0
4/17/10 4:00,0,0
4/17/10 16:00,0,0
4/18/10 4:00,0,0
4/18/10 16:00,0,0
4/19/10 4:00,0,0
4/19/10 16:00,0,0
4/20/10 4:00,0,0
4/20/10 16:00,0,0
4/21/10 4:00,0,0.254
4/21/10 16:00,0,2.794
4/22/10 4:00,25.4,5.334
4/22/10 16:00,63.5,5.334
4/23/10 4:00,0,0
4/23/10 16:00,88.9,10.668
4/24/10 4:00,0,0.254
4/24/10 16:00,0,0
4/25/10 4:00,0,0.254
4/25/10 16:00,0,0.254
4/26/10 4:00,0,0
4/26/10 16:00,0,0
4/27/10 4:00,0,0
4/27/10 16:00,0,0
4/28/10 4:00,0,0
4/28/10 16:00,114.3,13.716
4/29/10 4:00,76.2,4.826
4/29/10 16:00,406.4,24.892
4/30/10 4:00,279.4,14.732
4/30/10 16:00,88.9,5.842
5/1/10 4:00,101.6,11.43
5/1/10 16:00,63.5,6.35
5/2/10 4:00,203.2,15.748
5/2/10 16:00,381,28.194
10/27/10 4:00,558.8,69.85
10/27/10 16:00,0,0
10/28/10 4:00,406.4,30.48
10/28/10 16:00,0,0
10/29/10 4:00,0,0
10/29/10 16:00,0,0
10/30/10 4:00,0,0
10/30/10 16:00,0,0
10/31/10 4:00,0,0
10/31/10 16:00,0,0
11/1/10 4:00,101.6,12.7
11/1/10 16:00,0,0
11/2/10 4:00,0,0
11/2/10 16:00,0,0
11/3/10 4:00,0,0
11/3/10 16:00,0,0
11/4/10 4:00,0,0
11/4/10 16:00,0,0
11/5/10 4:00,0,0
11/5/10 16:00,0,0
11/6/10 4:00,0,0
11/6/10 16:00,0,0
11/7/10 4:00,0,0
11/7/10 16:00,0,0
11/8/10 4:00,25.4,4.572
11/8/10 16:00,228.6,37.338
11/9/10 4:00,88.9,9.144
11/9/10 16:00,50.8,4.572
11/10/10 4:00,0,0
11/10/10 16:00,50.8,2.54
11/11/10 4:00,12.7,0.508
11/11/10 16:00,12.7,0.508
11/12/10 4:00,25.4,1.27
11/12/10 16:00,0,0
11/13/10 4:00,0,0
11/13/10 16:00,0,0
11/14/10 4:00,0,0
11/14/10 16:00,50.8,8.89
11/15/10 4:00,254,49.53
11/15/10 16:00,50.8,11.43
11/16/10 4:00,50.8,9.144
11/16/10 16:00,38.1,6.096
11/17/10 4:00,12.7,1.524
11/17/10 16:00,0,0
11/18/10 4:00,0,0
11/18/10 16:00,0,0
11/19/10 4:00,0,0
11/19/10 16:00,0,0
11/20/10 4:00,38.1,3.048
11/20/10 16:00,88.9,12.446
11/21/10 4:00,177.8,26.162
11/21/10 16:00,254,24.892
11/22/10 4:00,50.8,2.54
11/22/10 16:00,88.9,5.08
11/23/10 4:00,12.7,0.508
11/23/10 16:00,88.9,5.08
11/24/10 4:00,152.4,10.414
11/24/10 16:00,12.7,1.016
11/25/10 4:00,0,0
11/25/10 16:00,0,0
11/26/10 4:00,0,0
11/26/10 16:00,0,0
11/27/10 4:00,0,0
11/27/10 16:00,0,0
11/28/10 4:00,25.4,2.032
11/28/10 16:00,177.8,7.112
11/29/10 4:00,127,7.112
11/29/10 16:00,25.4,1.524
11/30/10 4:00,0,0
11/30/10 16:00,0,0
12/1/10 4:00,25.4,3.302
12/1/10 16:00,38.1,5.08
12/2/10 4:00,0,0
12/2/10 16:00,0,0
12/3/10 4:00,12.7,2.032
12/3/10 16:00,12.7,1.016
12/4/10 4:00,0,0
12/4/10 16:00,0,0
12/5/10 4:00,25.4,2.794
12/5/10 16:00,0,0
12/6/10 4:00,0,0
12/6/10 16:00,76.2,10.16
12/7/10 4:00,76.2,8.636
12/7/10 16:00,0,0
12/8/10 4:00,0,0
12/8/10 16:00,0,0
12/9/10 4:00,25.4,3.81
12/9/10 16:00,0,0
12/10/10 4:00,25.4,2.54
12/10/10 16:00,114.3,14.732
12/11/10 4:00,139.7,12.446
12/11/10 16:00,12.7,1.016
12/12/10 4:00,25.4,5.334
12/12/10 16:00,25.4,5.588
12/13/10 4:00,0,0
12/13/10 16:00,0,0
12/14/10 4:00,0,0
12/14/10 16:00,0,0
12/15/10 4:00,139.7,13.716
12/15/10 16:00,50.8,3.556
12/16/10 4:00,0,0
12/16/10 16:00,0,0
12/17/10 4:00,0,0
12/17/10 16:00,0,0
12/18/10 4:00,38.1,2.032
12/18/10 16:00,101.6,13.716
12/19/10 4:00,50.8,11.176
12/19/10 16:00,228.6,32.766
12/20/10 4:00,304.8,70.612
12/20/10 16:00,342.9,15.494
12/21/10 4:00,101.6,9.652
12/21/10 16:00,127,9.144
12/22/10 4:00,76.2,12.192
12/22/10 16:00,177.8,25.4
12/23/10 4:00,203.2,22.86
12/23/10 16:00,12.7,1.27
12/24/10 4:00,0,0
12/24/10 16:00,0,0
12/25/10 4:00,0,0
12/25/10 16:00,0,0
12/26/10 4:00,0,0
12/26/10 16:00,38.1,2.286
12/27/10 4:00,0,0
12/27/10 16:00,12.7,0.762
12/28/10 4:00,0,0
12/28/10 16:00,0,0
12/29/10 4:00,38.1,5.334
12/29/10 16:00,304.8,21.082
12/30/10 4:00,165.1,11.684
12/30/10 16:00,114.3,8.128
12/31/10 4:00,63.5,5.08
12/31/10 16:00,25.4,2.54
1/1/11 4:00,12.7,0.762
1/1/11 16:00,0,0
1/2/11 4:00,0,0
1/2/11 16:00,0,0.254
1/3/11 4:00,12.7,0.508
1/3/11 16:00,0,0
1/4/11 4:00,0,0
1/4/11 16:00,0,0
1/5/11 4:00,0,0
1/5/11 16:00,0,0
1/6/11 4:00,0,0
1/6/11 16:00,0,0
1/7/11 4:00,0,0
1/7/11 16:00,0,0
1/8/11 4:00,0,0
1/8/11 16:00,0,0.254
1/9/11 4:00,101.6,4.064
1/9/11 16:00,12.7,0.508
1/10/11 4:00,25.4,1.778
1/10/11 16:00,12.7,1.016
1/11/11 4:00,0,0
1/11/11 16:00,0,0
1/12/11 4:00,0,0.254
1/12/11 16:00,0,0
1/13/11 4:00,0,0
1/13/11 16:00,0,0
1/14/11 4:00,76.2,9.906
1/14/11 16:00,25.4,3.302
1/15/11 4:00,0,0
1/15/11 16:00,12.7,1.016
1/16/11 4:00,0,0.508
1/16/11 16:00,76.2,14.732
1/17/11 4:00,76.2,29.718
1/17/11 16:00,12.7,4.318
1/18/11 4:00,12.7,1.778
1/18/11 16:00,0,0
1/19/11 4:00,101.6,9.652
1/19/11 16:00,241.3,23.114
1/20/11 4:00,25.4,1.016
1/20/11 16:00,0,0
1/21/11 4:00,0,0
1/21/11 16:00,0,0
1/22/11 4:00,63.5,9.398
1/22/11 16:00,76.2,5.842
1/23/11 4:00,12.7,0.762
1/23/11 16:00,0,0
1/24/11 4:00,0,0
1/24/11 16:00,0,0
1/25/11 4:00,0,0
1/25/11 16:00,101.6,11.176
1/26/11 4:00,0,0
1/26/11 16:00,0,0
1/27/11 4:00,0,0
1/27/11 16:00,0,0
1/28/11 4:00,0,0
1/28/11 16:00,0,0
1/29/11 4:00,0,0
1/29/11 16:00,0,0
1/30/11 4:00,0,0
1/30/11 16:00,0,0
1/31/11 4:00,50.8,2.54
1/31/11 16:00,203.2,6.604
2/1/11 4:00,127,6.858
2/1/11 16:00,25.4,1.27
2/2/11 4:00,0,0
2/2/11 16:00,0,0
2/3/11 4:00,0,0
2/3/11 16:00,0,0
2/4/11 4:00,12.7,1.27
2/4/11 16:00,0,0
2/5/11 4:00,63.5,12.7
2/5/11 16:00,63.5,8.89
2/6/11 4:00,12.7,1.27
2/6/11 16:00,38.1,1.27
2/7/11 4:00,38.1,7.366
2/7/11 16:00,12.7,2.032
2/8/11 4:00,368.3,23.368
2/8/11 16:00,12.7,0.762
2/9/11 4:00,0,0
2/9/11 16:00,0,0
2/10/11 4:00,25.4,0.508
2/10/11 16:00,0,0
2/11/11 4:00,0,0
2/11/11 16:00,0,0
2/12/11 4:00,0,0
2/12/11 16:00,0,0
2/13/11 4:00,0,0
2/13/11 16:00,0,0
2/14/11 4:00,0,0
2/14/11 16:00,0,0
2/15/11 4:00,0,0
2/15/11 16:00,0,0
2/16/11 4:00,0,0
2/16/11 16:00,0,0.508
2/17/11 4:00,279.4,21.082
2/17/11 16:00,0,0
2/18/11 4:00,0,0
2/18/11 16:00,0,0
2/19/11 4:00,0,0
2/19/11 16:00,228.6,18.288
2/20/11 4:00,304.8,23.876
2/20/11 16:00,279.4,17.272
2/21/11 4:00,152.4,3.302
2/21/11 16:00,0,0
2/22/11 4:00,0,0
2/22/11 16:00,25.4,1.524
2/23/11 4:00,50.8,2.032
2/23/11 16:00,0,0
2/24/11 4:00,0,0
2/24/11 16:00,0,0.254
2/25/11 4:00,127,5.588
2/25/11 16:00,368.3,14.478
2/26/11 4:00,228.6,21.082
2/26/11 16:00,127,8.636
2/27/11 4:00,76.2,2.794
2/27/11 16:00,0,0
2/28/11 4:00,0,0
2/28/11 16:00,0,0
3/1/11 4:00,0,0
3/1/11 16:00,0,0
3/2/11 4:00,0,0
3/2/11 16:00,0,0
3/3/11 4:00,0,0
3/3/11 16:00,76.2,5.842
3/4/11 4:00,63.5,5.842
3/4/11 16:00,12.7,0.762
3/5/11 4:00,0,0
3/5/11 16:00,0,0
3/6/11 4:00,0,0
3/6/11 16:00,254,13.716
3/7/11 4:00,152.4,12.7
3/7/11 16:00,101.6,8.382
3/8/11 4:00,406.4,28.448
3/8/11 16:00,50.8,3.048
3/9/11 4:00,12.7,2.032
3/9/11 16:00,25.4,3.048
3/10/11 4:00,0,0
3/10/11 16:00,0,0
3/11/11 4:00,0,0.508
3/11/11 16:00,0,0
3/12/11 4:00,12.7,0.762
3/12/11 16:00,12.7,0.762
3/13/11 4:00,63.5,6.35
3/13/11 16:00,0,0
3/14/11 4:00,0,0
3/14/11 16:00,50.8,4.318
3/15/11 4:00,0,0
3/15/11 16:00,0,0
3/16/11 4:00,0,0
3/16/11 16:00,0,0.254
3/17/11 4:00,228.6,27.432
3/17/11 16:00,0,0
3/18/11 4:00,0,0
3/18/11 16:00,0,0
3/19/11 4:00,0,0
3/19/11 16:00,0,0.254
3/20/11 4:00,203.2,10.414
3/20/11 16:00,25.4,2.032
3/21/11 4:00,76.2,6.35
3/21/11 16:00,152.4,10.668
3/22/11 4:00,76.2,6.35
3/22/11 16:00,228.6,11.684
3/23/11 4:00,0,0.508
3/23/11 16:00,0,0
3/24/11 4:00,0,0
3/24/11 16:00,152.4,9.906
3/25/11 4:00,25.4,1.27
3/25/11 16:00,215.9,14.224
3/26/11 4:00,0,0
3/26/11 16:00,0,0.508
3/27/11 4:00,127,12.446
3/27/11 16:00,114.3,8.128
3/28/11 4:00,76.2,6.604
3/28/11 16:00,139.7,8.89
3/29/11 4:00,25.4,1.27
3/29/11 16:00,0,0
3/30/11 4:00,12.7,1.27
3/30/11 16:00,88.9,13.97
3/31/11 4:00,12.7,2.794
3/31/11 16:00,0,0
4/1/11 4:00,0,0
4/1/11 16:00,0,0
4/2/11 4:00,0,0
4/2/11 16:00,0,0
4/3/11 4:00,279.4,29.718
4/3/11 16:00,203.2,13.716
4/4/11 4:00,76.2,4.064
4/4/11 16:00,0,0
4/5/11 4:00,0,0
4/5/11 16:00,0,0
4/6/11 4:00,152.4,15.748
4/6/11 16:00,0,0
4/7/11 4:00,0,0
4/7/11 16:00,50.8,5.588
4/8/11 4:00,254,22.86
4/8/11 16:00,241.3,17.78
4/9/11 4:00,127,5.842
4/9/11 16:00,114.3,9.144
4/10/11 4:00,190.5,11.938
4/10/11 16:00,114.3,8.89
4/11/11 4:00,0,0.254
4/11/11 16:00,0,0
4/12/11 4:00,0,0
4/12/11 16:00,0,0.508
4/13/11 4:00,12.7,0.762
4/13/11 16:00,0,0
4/14/11 4:00,203.2,17.526
4/14/11 16:00,152.4,14.224
4/15/11 4:00,0,0
4/15/11 16:00,0,0
4/16/11 4:00,0,0
4/16/11 16:00,0,0.254
4/17/11 4:00,0,0
4/17/11 16:00,12.7,1.778
4/18/11 4:00,0,0.762
4/18/11 16:00,190.5,34.29
4/19/11 4:00,63.5,9.398
4/19/11 16:00,63.5,6.35
4/20/11 4:00,0,0
4/20/11 16:00,38.1,3.302
4/21/11 4:00,38.1,4.064
4/21/11 16:00,50.8,9.398
4/22/11 4:00,88.9,7.62
4/22/11 16:00,0,0
4/23/11 4:00,0,0
4/23/11 16:00,25.4,2.032
4/24/11 4:00,12.7,1.27
4/24/11 16:00,0,0
4/25/11 4:00,25.4,2.032
4/25/11 16:00,127,13.208
4/26/11 4:00,152.4,15.494
4/26/11 16:00,304.8,28.702
4/27/11 4:00,63.5,3.81
